,feature_id,river,run,riverNWM,distance
2237,7609581,Flat Creek ,McDowell Low Water Bridge to Stubblefield Access,Flat Creek,0.002928361316503088
2238,5050425,Fox Creek ,Hencken Rd to Hwy.44,Fox Creek,0.025366414724989
2239,5050259,Grand Glaize Creek ,Ballwin Golf Course/Holloway Rd to Weidman Rd/Manchester Rd,Grand Glaize Creek,0.003561151499162108
2240,5157611,Hinkson Creek ,Hinkson Creek Road to Reactor Field (10.75 miles),Hinkson Creek,0.007031831890724197
2241,5050321,Kiefer Creek ,Kiefer Creek Road to Castlewood,Keifer Creek,0.003318884149832799
2242,734453,Little Rock Creek ,Off of Highway E (east of USFS Marble Creek Campground) to H...,Little Rock Creek,0.0011968991264574233
2243,731205,Little St. Francis ,Highway 72 to St. Francis River (15 miles),Little Saint Francis River,0.0036580771314964474
2244,731529,Lower Rock Creek ,Barren Hollow (south of Highway D) to Highway E (3 miles),Lower Rock Creek,0.005805225127655639
2245,732453,Marble Creek ,USFS Marble Creek CG to CR 427 south of Highway E (3.8 miles...,Marble Creek,0.0034736062787695315
2246,3624711,Mississippi ,"Chain of Rocks (Riverview Drive, north St. Louis) (PnP)",Mississippi River,0.007506953058929567
2247,6010200,Missouri ,"Howell Island, Centaur Chute (PnP)",Missouri River,0.016771977372982555
2248,731235,Mud Creek ,to St. Francis River confluence (0.5 miles),Mud Creek,0.00137083915905772
2249,7621992,North Fork (White River) ,Highway 76 bridge to Highway 160 at Tecumseh,Little North Fork White River,0.525298199479125
2250,2925819,North ,County Rd 530 to Hwy 61 (17 miles),North River,0.002543079733293288
2251,3723311,One Hundred and Two (102) ,Maryville to St. Joseph,One Hundred and Two River,0.02269978413994326
2252,5091098,Pickle Creek ,Hawn Park Road to Hawn State Park picnic area (2.4 miles),Pickle Creek,0.004086351554798791
2253,8585022,Roaring ,Roaring River S.P. to Highway 86 at Eagle Rock Village (5.8 ...,Roaring River,0.0016921874645529035
2254,7517263,Sinking Creek ,Highway CC to Current River,Sinking Creek,0.001209390342270769
2255,4989569,South Fabius ,Hester Wildlife Area to Hwy.61 (9.25 miles),South Fabius River,0.007120369650323517
2256,5826125,Spring ,"CR1082 East of Hwy. 97 to bridge off Hwy. P, West of Bellevi...",Spring Cove,1.5427065944475709
2257,730581,St. Francis ,1. Highway H bridge one mile west of Syenite to Highway 72 b...,Saint Francis River,0.005344377408940524
2258,731011,St. Francis ,2. (Upper St. Francis) Highway 72 bridge to Millstream Garde...,Saint Francis River,0.0058991736709482255
2259,731715,St. Francis ,3. (Lower St. Francis) Millstream Gardens to Silver Mines (2...,Saint Francis River,0.007203285986273
2260,7625808,Stouts Creek ,1. (Upper Stouts) Off of Highway M west of Ironton (0.6 mile...,Stout Creek,2.5376285471460567
2261,7625808,Stouts Creek ,3. (Lower Stouts) Lake Killarney to St. Francis River (4.7 m...,Stout Creek,2.6589413926786793
2262,7624476,Swan Creek ,Highway 125 at Garrison to Highway 160 at Forsyth,Swan Creek,0.0028591782036098863
2263,7665686,Taum Sauk Creek ,Taum Sauk Mountain to Little Taum Sauk Creek (7 miles),Taum Sauk Creek,0.011643940510959249
2264,731185,Turkey Creek ,to St. Francis River confluence (1.0 mi + 0.75 mi on St. Fra...,Turkey Creek,0.006013973395356676
2265,18194769,Chunky ,Hwy.80 near Chunky to Stuckey Bridge (2.5 to 12 miles possib...,Chunky River,0.002183597948330845
2266,18155133,Okatoma Creek ,Seminary to Lux (19 miles),Okatoma Creek,0.001219183743323208
2267,24319740,Bear Creek ,Trailside/Bitterroots,Bear Creek,0.0020050009975053026
2268,4165978,Beaverhead ,Clark Canyon Dam to Dillon,Beaverhead River,0.006282658039900901
2269,12494479,Belt Creek ,1. Sec 15 to Monarch,Belt Creek,0.010416413442240703
2270,12493503,Belt Creek ,2. Monarch to Riceville,Belt Creek,0.004012913970620391
2271,4229156,Big Hole ,Divide Bridge to Beaverhead R.,Big Hole River,0.0018753468743350533
2272,4362878,Big Timber Creek ,near Half Moon Campground,Big Timber Creek,0.000382460708116677
2273,22912504,"Blackfoot, North Fork ",Foot Bridge to Road Bridge (Hike In),Blackfoot River,0.21077206885407404
2274,22912510,Blackfoot ,Hwy 141 Bridge to Scotty Brown Bridge,Blackfoot River,0.003552995875751099
2275,22912192,Blackfoot ,Scotty Brown Bridge to Johnsrud Park,Blackfoot River,0.013190513143930088
2276,24320230,Bouder Creek ,Fig slide to Lower Boulder Creek Falls,Boulder Creek,0.0029870721450948297
2277,4330967,Boulder (Jefferson R. tributary) ,Bison Creek to Jefferson R.,Boulder River,0.00601339910269641
2278,4364770,"Boulder, East ",Headwaters to Boulder R.,Boulder River,0.11320093471386208
2279,4365242,"Boulder, West ",Gallatin Nat. Forest boundary to Boulder R.,Boulder River,0.104247952275109
2280,4367892,"Boulder, West ",above the campground,Boulder River,0.15937279126624881
2281,4368592,Boulder ,1. Fourmile to Speculator Creek (Hells Canyon),Boulder River,0.011227987620227682
2282,4368288,Boulder ,2. Speculator Creek to Chippy Park Campground,Boulder River,0.00387089821616684
2283,4368150,Boulder ,3. Chippy Park Campground to Boulder Falls,Boulder River,0.003667874736406706
2284,4364990,Boulder ,4. Boulder Falls to highway (Boulder Falls Canyon),Boulder River,0.0029126156629495285
2285,4364588,Boulder ,5. McLeod to Hwy. bridge,Boulder River,0.007894019921896778
2286,22877655,Callahan Creek ,Gorge,Callahan Creek,0.006397102547245123
2287,22937980,Clark Fork ,1. Missoula Town Run,Clark Fork,0.0009209880643767798
2288,22937722,Clark Fork ,2. Alberton Put In to Fish Creek,Clark Fork,0.021010506267274926
2289,22937494,Clark Fork ,3. Fish Creek to Forest Grove ,Clark Fork,0.0030823289895730807
2290,4265358,Clarks Fork Yellowstone ,Trailhead to State line,Clarks Fork Yellowstone River,0.04039919495646676
2291,12439079,Dearborn ,1) Upper (carry up 4 miles from end of Dearborn Canyon Road),Dearborn River,0.0028134982007811333
2292,12438623,Dearborn ,2) Falls Creek to Hwy 200 Bridge,Dearborn River,0.002823884408667918
2293,12438325,Dearborn ,3) Dearborn Canyon Road Bridge to Hwy 287 Bridge,Dearborn River,0.0011359681728079518
2294,12439987,Dearborn ,4) Hwy 287 Bridge to Missouri R.,Dearborn River,0.0014869976126049458
2295,24350172,Elk Creek (Swan Trib) ,Hike In,Elk Creek,0.028812544813998177
2296,12439213,Falls Creek (Dearborn Trib) ,(hike up) 2 miles above Dearborn to Dearborn,Falls Creek,0.0004294987596660925
2297,22937530,Fish Creek ,N Fork Fish Creek to Clark Fork River,Fish Creek,0.013697098816889271
2298,22965408,"Flathead, Middle Fork ",1. Schafer Meadows to Bear Creek ,Middle Fork Creek,0.42713382956163665
2299,22965408,"Flathead, Middle Fork ",2. Bear Creek to Paola Access Area,Middle Fork Creek,0.40536782550666006
2300,24338798,"Flathead, Middle Fork ",3. Moccasin Creek to West Glacier ,Flathead River,0.20656334714766464
2301,24338798,"Flathead, Middle Fork ",4. West Glacier to Blankenship Bridge ,Flathead River,0.08544198086490233
2302,22880111,"Flathead, North Fork ",1. Canadian Border to Blankenship Bridge ,North Fork Deep Creek,0.3488954829171656
2303,12398922,"Flathead, South Fork ",1. Big Prairie to Mid Creek ,South Fork Sun River,0.2959388925099219
2304,12395190,"Flathead, South Fork ",2. Mid Creek to Cedar Flats ,South Fork Sun River,0.5384613701066756
2305,24356639,Flathead ,Buffalo Rapids: Kerr Dam to County Road Bridge,Flathead River,0.0005255435281779406
2306,24310361,Flint Creek ,Valley Run,Flint Creek,0.008939004195104532
2307,3855967,"Gallatin, South Fork West Fork ",Ousel Falls to .75 miles downstream,South Fork West Fork Gallatin River,0.0020317787773279266
2308,3856417,Gallatin ,1. Yellowstone Nat. Park to W. Fork Gallatin,Gallatin River,0.007275983554778485
2309,3856605,Gallatin ,2. W. Fork Gallatin to Greek Creek,Gallatin River,0.00338087712077295
2310,3855643,Gallatin ,3. Greek Creek to Spanish Creek (House Rock),Gallatin River,0.0029574338820478074
2311,24350238,Glacier Creek ,Trailside,Glacier Creek,0.001467213004295317
2312,22878835,Grave Creek ,Foundation Creek to Tobacco R.,Grave Creek,0.021541024477484894
2313,22965188,Graves Creek ,Above Hungry Horse Reservoir,Graves Creek,0.0010918372196134583
2314,2962272,Hellroaring Creek ,Headwaters to Yellowstone National Park,Middle Fork Hellroaring Creek,0.05565991129169657
2315,3857163,Hyalite Creek ,1. Grotto Falls to Hyalite Canyon Rd.,Hyalite Creek,0.0035209528539832673
2316,3854983,Hyalite Creek ,2. Below Hyalite Reservoir,Hyalite Creek,0.0023918202273573268
2317,12378463,Judith ,Danvers Bridge to Anderson Bridge,Judith River,0.01731220335818408
2318,22965330,Jungle Creek ,From the road,Jungle Creek,0.004780079078839203
2319,24319610,Kootenai Creek ,trailside,Kootenai Creek,0.006232145136877949
2320,22877985,Kootenai ,Libby to Troy,Kootenai River,0.0019293207482757625
2321,22877723,Lake Creek ,Dam to Troy,Lake Creek,0.0026390787262506655
2322,3020146,Little Prickly Pear Creek ,Spring Gulch access to Wolf Creek,Little Prickly Pear Creek,0.0023282337437516513
2323,3057978,Madison ,1) Hebgen Res to Quake Lake,Madison River,0.0008470532576250133
2324,3058188,Madison ,2) Quake Lake to 1.5 miles downstream,Madison River,0.0026639213576842
2325,3055974,Madison ,3) Beartrap Canyon: Madison Dam to Route 84,Madison River,0.0009761577741379133
2326,22957957,McDonald Creek ,Going to the Sun Roadside,McDonald Creek,0.0039021016953621262
2327,22938114,Mill Creek ,along Mill Creek Road into Frenchtown,Mill Creek,0.00719450422354458
2328,12435421,Missouri ,Great Falls,Missouri River,0.002398519568807898
2329,22913568,Monture Creek ,Hike-In,Monture Creek,0.0005332134467902725
2330,4369286,Mulherin Creek ,Yellowstone NP to Yellowstone R.,Mulherin Creek,0.0024221947321933115
2331,22976282,Prospect Creek ,Clear Creek to Clark Fork,Prospect Creek,0.01655914740263977
2332,22938052,Rattlesnake Creek ,Backcountry Run,Rattlesnake Creek,0.000600993714728475
2333,22938014,Rattlesnake Creek ,Duncan Drive to Clark Fork,Rattlesnake Creek,0.013181374684581162
2334,24320054,Rock Creek (Bitterroots) ,Above Lake Como,Rock Creek,0.003983205995176299
2335,4264824,Rock Creek (Carbon County) ,Lake Fork to Red Lodge,Rock Creek,0.0022200749987326294
2336,24309923,Rock Creek (Missoula County) ,Middle &amp; West Fork confluence to Clark Fork R.,Rock Creek,0.007855461309946585
2337,7185554,"Rosebud Creek, East ",Lake to Sand Dunes Campground,Rosebud Creek,0.33567061136343324
2338,7186468,"Rosebud Creek, West ",Emerald Lake to Pine Grove Campground,West Rosebud Creek,0.005811648694788914
2339,7185554,Rosebud Creek ,East &amp; West Fork Rosebud to Stillwater R.,Rosebud Creek,0.0010874362509906022
2340,12421767,Smith ,Camp Baker to Eden Bridge,Smith Fork,0.4729582166576749
2341,22966110,Spotted Bear River ,Big Bill Mountain to the South Fork,Spotted Bear River,0.0015951959127332037
2342,7186098,"Stillwater, West ",Initial Creek Campground to Stillwater Road,Stillwater River,0.07229729159518024
2343,7888124,Stillwater ,0. Upper Stillwater Lake to Lower Stillwater Lake (near Whit...,Stillwater Fork,8.614432843234026
2344,7888124,Stillwater ,1. Woodbine Campground to below Chrome Mine,Stillwater Fork,4.591591401005639
2345,7888124,Stillwater ,2. Buffalo Jump public access to Cliff Swallow public access...,Stillwater Fork,4.671755768874651
2346,7888124,Stillwater ,3 Day Mission,Stillwater Fork,4.297196682558173
2347,7888124,Stillwater ,3. Cliff Swallow public access to Whitebird public access ,Stillwater Fork,4.7971431771073325
2348,7888124,Stillwater ,4. Whitebird public access to Fireman's Point public access ,Stillwater Fork,4.948055511995491
2349,10389616,Sun River (South Fork) ,Wilderness Run,Mill B South Fork,6.984505043650269
2350,24344471,Sunday Creek ,Headwaters to Stillwater R.,Sunday Creek,0.005074079667246172
2351,24350330,Swan River ,Crystal Lake to Lindburgh Lake,Swan River,0.016989430434993336
2352,24349928,Swan ,Bigfork Dam to Bigfork Powerhouse,Swan River,0.004101328829273407
2353,12418433,Tenderfoot Creek ,S. Fork Tenderfoot to Smith R.,Tenderfoot Creek,0.006385092403403901
2354,12744853,Teton River (North Fork) ,Box Canyon,Teton River,0.23018019513265808
2355,12744273,"Teton River, North Fork ",Rocky Mountain Front,West Fork North Fork Teton River,0.06772018609321465
2356,12744853,"Teton River, South Fork ",Roadside,Teton River,0.16774342067323772
2357,22976704,Thompson River ,Little Thompson River to Clark Fork Confluence,Thompson River,0.0007558049861995219
2358,22937434,Trout Creek ,Canyon Section,Trout Creek,0.0054018978146699
2359,12535334,"Two Medicine, South Fork ",Canyon,Two Medicine Creek,0.1499376069941869
2360,12536690,Two Medicine ,Forest Service Boundary to Sullivan Bridge,Two Medicine River,0.006754940784344227
2361,12438531,Upper Twin Creek ,Nanny Creek to SF Flathead (Hike In),Upper Twin Creek,1.0549483670799513
2362,22976990,Vermilion ,Headwaters to Clark Fork R.,Vermilion River,0.10335010264008428
2363,22900618,Yaak ,1. Spread Creek to Yaak Falls,Yaak River,0.0064462202166862236
2364,22900518,Yaak ,2. Yaak Falls to Kootenai R.,Yaak River,0.0013750011074325275
2365,4369868,Yellowstone ,1. Gardiner to Miner (Yankee Jim Canyon),Yellowstone River,0.006016090507956756
2366,4367218,Yellowstone ,2. Boulder R. to Clarks Fork Yellowstone R.,Yellowstone River,0.0048409131218394245
2367,4343596,Yellowstone ,"3. Clarks Fork Yellowstone R. to Billings, MT",Yellowstone River,0.001368292974908614
2368,19736449,Alarka Creek ,Route 1144 to below Route 1309 Bridge,Alarka Creek,0.003960143934214451
2369,9245004,Ararat ,Route 1772 to Route 2080,Ararat River,0.005205157442381914
2370,8872084,Bear Creek (Rocky R. trib) ,May's Chapel Rd to confluence with Rocky River,Bear Creek,0.009146206723710944
2371,8678515,Big Creek (Stokes Co.) ,Forrest Road to Lynchburg Road,Big Creek,0.0034092843244223304
2372,22151291,Big Creek ,1. Walnut Bottom to NPS Campground,Big Creek,0.00239851004739338
2373,22151187,Big Creek ,2. NPS Campground to Confluence with Big Pigeon,Big Creek,0.00431819674259583
2374,22152635,Big Hungry Creek ,Big Hungry Road to Green,Hungry Creek,0.4480156699084672
2375,22159734,Big Laurel Creek ,Hurricane to Hot Springs,Big Laurel Creek,0.0026281704663171784
2376,19743712,Boone Fork ,"Julian Price Park to the Watauga, SR 1557",Boone Fork,0.0720888530983245
2377,12037837,Broad ,Lake Lure Dam to Route 1181,Broad River,0.0022093648713478204
2378,12036693,Broad ,Route 1181 to NC Route 1004,Broad River,0.0036199576117695747
2379,12034711,Broad ,US Route 221 S. Bridge to SC Route 10 Bridge,Broad River,0.005056278189954667
2380,22160066,Brush Creek ,to French Broad River,Brush Creek,0.0027308112347693082
2381,9755228,Buck Creek ,Lake Tahoma Dam to US Route 70,Buck Creek,0.0017254779048166103
2382,8842329,Buckhorn Creek ,Highway 42 to Buckhorn Dam Rd.,Buckhorn Creek,0.06949613382226633
2383,8890308,Buffalo Creek (Guilford Co.) ,2: Harvest Rd to McLeansville Rd,Buffalo Creek,0.028376453707255465
2384,9251224,Buffalo Creek ,Route 1503 Bridge to N.C. Route 268 Bridge,Buffalo Creek,0.002104701641568279
2385,8846903,Cape Fear ,Wildlife Road access near Lillington to NC 217 bridge near E...,Cape Fear River,0.0008445264878213588
2386,19735951,Cartoogechaye ,Mount Hope Church to Louisa Chapel Road,Cartoogechaye Creek,0.02103543623511606
2387,22151453,Cataloochee Creek ,Catalooche Campground to Waterville Lake,Cataloochee Creek,0.0034032610867794602
2388,9745272,"Catawba, Henry Fork ","From Bobs Knob Rd., along River Rd. to NC-18",Henry Fork,0.006598128522548737
2389,9245146,"Catawba, North Fork ",Route 1559 to Route 1552 Bridge,Stewart Fork,1.2446151714301021
2390,9245090,"Catawba, North Fork ",Upper: Near Linville,Stewart Fork,1.1089436223000229
2391,11737185,"Catawba, South Fork ",High Shoals,South Fork,1.696874589520221
2392,11737185,"Catawba, South Fork ",McAdenville,South Fork,1.681312950553832
2393,9754908,Catawba ,1. Route 1234 Bridge to US Route 221 Bridge ,Catawba River,0.00072013887549868
2394,9753022,Catawba ,2. Bridgewater Dam to Route 1147 Bridge ,Catawba River,0.0012103718436912816
2395,6265792,Chattooga ,Chattooga Cliffs - Grimshawes Bridge to Bull Pen Bridge,Chattooga River,0.007429223176082228
2396,6265844,Chattooga ,Ellicott Rock - Bull Pen Bridge to Burrell's Ford,Chattooga River,0.004481525186803664
2397,19721305,Cheoah ,Santeetlah Dam to Calderwood Lake Boat Launch,Cheoah River,0.00216194868449748
2398,6265890,Clear Creek ,Off Hwy 28 Into Overflow Creek,Clear Creek,0.0004215447781676354
2399,22149915,Cold Springs Creek ,to Harmon Den,Cold Springs Creek,0.0024545875417230933
2400,22164488,Courthouse Creek ,Trailhead to NF French Broad,Courthouse Creek,0.0008898165751456177
2401,12037757,Cove Creek ,to Green River,Cove Creek,0.007346245027224306
2402,8783353,Crabtree Creek (Umstead State Park) ,Old Reedy Creek Road to Ebenezer Church Road,Crabtree Creek,0.005286657474753102
2403,19736883,Cullasaja ,0. Above the lakes,Cullasaja River,0.0013742274193146082
2404,19736869,Cullasaja ,1. Upper (Lake Sequoyah to below Cosmic Crunch) ,Cullasaja River,0.003251705552475229
2405,19736577,Cullasaja ,2. Middle (Below Cosmic Crunch to Above Cullasaja Falls) ,Cullasaja River,0.0037314876389989786
2406,19736217,Cullasaja ,3. Lower - Base of Cullasaja Falls to Peeks Creek Bridge,Cullasaja River,0.0026409704655623012
2407,19736045,Cullasaja ,4. Peeks Creek Rd (NC-1678) to Peaceful Cove Rd (NC-1677),Cullasaja River,0.001280068940835982
2408,19735993,Cullasaja ,5. Peaceful Cove Rd (NC-1677) to Fulton Rd (NC-1668),Cullasaja River,0.003675312294281181
2409,9754720,Curtis Creek ,"Headwaters to U.S. 70 - near Old Fort, NC",Curtis Creek,0.006579044746957161
2410,8675161,Dan ,0.4 Claudville (Route 103) to Jessups Mill (Collinstown Rd/R...,Dan River,0.002546490329833481
2411,8673673,Dan ,1. Danville Power Plant to Route 773 ,Dan River,0.0007066113895759917
2412,8675061,Dan ,2. Route 773 (VA) to Route 1432 ,Dan River,0.013665602112154921
2413,8675267,Dan ,3. Route 1432 to Route 89 ,Dan River,0.005393366476637673
2414,8678815,Dan ,5. Route 89 to Route 1652 ,Dan River,0.0016704088535437383
2415,8678973,Dan ,7. Route 1652 to NC Route 772 ,Dan River,0.0009912370066766979
2416,8673673,Dan ,9. Route 2145 Bridge to Route 2309 ,Dan River,0.0007452115501769834
2417,22164424,Davidson ,1. Forest Service Road 475-A @ Cove Creek to Low Head Dam,Davidson River,0.002411216085549812
2418,22164408,Davidson ,"2. FS Rd. 475, 2nd pull off to Sycamore Flats",Davidson River,0.0031714785195611364
2419,19728372,Deep Creek ,1. Upper - Newfound Gap to Bryson City,Deep Creek,0.006443232574151759
2420,19729552,Deep Creek ,2. Bryson City,Deep Creek,0.00018458755410359902
2421,11238391,Deep ,1. Route 1987 (Randleman) to Route 2221 (Cedar Falls),Deep Run,2.1720250295519303
2422,11238391,Deep ,2. Route 2221 to Route 2615 ,Deep Run,2.082331367722256
2423,11238391,Deep ,3. NC Route 42 to Route 1456 ,Deep Run,1.9431975084895667
2424,11238391,Deep ,4. Route 1456 to NC Route 22 ,Deep Run,1.8739601862894655
2425,11238391,Deep ,5. NC Route 22 to Route 1006 ,Deep Run,1.8085863215224691
2426,11238391,Deep ,6. US Route 15/501 Bridge to US Route 1 Bridge ,Deep Run,1.5172804938441788
2427,19734659,Eagle Creek ,Eagle Creek Trail to Fontana Lake,Eagle Creek,0.01106664971886294
2428,9251068,Elk Creek ,Route 1162 to Route 268 Bridge,Elk Creek,0.0051921946826206855
2429,19489990,Elk ,A) Route 1326 to Route 1305 (above Big Falls),Elk Fork,0.5295341265678711
2430,19489990,Elk ,B) Twisting Falls Gorge: Big Falls (Route 1306) to bridge ab...,Elk Fork,0.5113518079155723
2431,3808783,Eno ,Lawrence Rd. (Route 1561) to Pleasant Green Access (Route 1...,Enos Run,3.6669780284959
2432,3808783,Eno ,Route 1567 below Duke Dam to US Route 501,Enos Run,3.7085842922888173
2433,19674233,Fires Creek ,A) Mule Flats to the Arch Bridge ,Fires Creek,0.001042894527894179
2434,19674233,Fires Creek ,B) Two miles above the Horse Park to Leatherwood Falls,Fires Creek,0.0058571384728747025
2435,12032743,First Broad ,Route 1726 Bridge to Route 1529 Bridge,First Broad River,0.010340117032842289
2436,9245390,Fisher ,US Route 601 Bridge to Rockford,Fisher River,0.003042531840423139
2437,8629131,Flat ,State Forest Rd. (Route 1614) to Lake Michie,Flat Run,1.5711687840723214
2438,8629131,Flat ,US Route 501 to Route 1614,Flat Run,1.4916811256139777
2439,19728584,Forney Creek , Trailside,Forney Creek,0.0018116464925039563
2440,22165186,"French Broad, East Fork ",East Fork Road at Laurel Branch to French Broad River,French Broad River,0.04951470477870552
2441,22164968,"French Broad, North Fork ",Route 1326 Bridge to US Route 64 Bridge,French Broad River,0.06923333903546493
2442,22165158,"French Broad, West Fork ",SR 1309 Bridge to US 64 Bridge,French Broad River,0.0658229537167661
2443,22162084,French Broad ,6. NC Route 251 to Route 1634 ,French Broad River,0.003795140181859948
2444,22161910,French Broad ,9. Barnard to Hot Springs ,French Broad River,0.0031752952618588123
2445,9750408,Gragg Prong ,Roseboro to Lost Cove Creek,Gragg Prong,0.0069348539999094455
2446,12037875,Green ,"0. Dries, Summit Lake Dam to powerhouse",Green River,0.006425311350106333
2447,12037753,Green ,"1. Upper, Tuxedo Powerplant to trail above Hungry Creek",Green River,0.0040691946377630454
2448,12037053,Green ,2. Green Narrows,Green River,0.01063020794348194
2449,12037099,Green ,"3. Lower, Fishtop Access to Big Rock Access",Green River,0.001691760325817686
2450,12036867,Green ,4. NC Route 9 below Lake Adger Dam to NC Route 1005,Green River,0.0009739861395282202
2451,10518798,Haw ,1. Route 1545 (Chicken Bridge) to US Route 15-501 (Bynum),Haws Run,2.0080369208259174
2452,10518798,Haw ,2. US Route 15-501 (Bynum) to Highway 64,Haws Run,1.9172366508597836
2453,8898000,Haw ,3. Highway 64 to Jordan Reservoir,Haw River,0.0021862442681463263
2454,19734629,Hazel Creek ,Appalachian Trail to Fontana Lake.,Hazel Creek,0.0035565035198168457
2455,19674573,Hiawassee ,US Route 64 at Hayesville to US Route 64 west of Peachridge,Hiwassee River,0.004453635090241037
2456,22161306,Hominy Creek ,Sand Hill Road to French Broad River,Hominy Creek,0.006273921341556469
2457,11747855,Horsepasture ,US Route 281 to Lake Jocassee,Horsepasture River,0.003740563593899887
2458,11748407,Horsepasture ,Upper. Sapphire Lake to Hwy 281,Horsepasture River,0.001598195544983347
2459,22149929,Hurricane Creek ,SR 1336 to Pigeon River,Hurricane Creek,0.0046107099025142215
2460,14639233,Joe Branch ,White Rock Rd. to Buffalo Cove,Joel Branch,1.2199401730864232
2461,12037269,Joe Creek ,Near the Green,Joe Creek,0.0037431095362060528
2462,1088719,Johns ,Johns River Camp Bridge to 2nd low water bridge after NC 90,Johns Fork,1.1272815885682697
2463,1088719,Johns ,Route 1328 to Route 1438,Johns Fork,1.2403842868343895
2464,1088719,Johns ,Route 1337 to Route 1328,Johns Fork,1.2131472400846497
2465,22151575,Jonathans Creek ,Joe Carver Rd to Liberty Church Rd,Jonathans Creek,0.00480329064288506
2466,19743824,Laurel Creek ,slides section near 321,Laurel Creek,0.008612304294436733
2467,9250962,"Lewis Fork, N. Prong ",Route 1304 Bridge to Route 1307,Lewis Fork,0.04061289609224858
2468,9250962,"Lewis Fork, S. Prong ",Route 1156 Bridge to Route 1307,Lewis Fork,0.03884029002209934
2469,9751598,Linville ,Linville Falls to Lake James ,Linville River,0.0019366266829395774
2470,9202683,Little (Cape Fear trib) ,Morrison Bridge to Ft.Bragg,Little Cedar Creek,0.9312112578445999
2471,10218940,Little (Eno trib) ,Route 1461 (Johnson U.) to US Route 501,Little Arnot Run,5.554741425861425
2472,19486650,Little (Fr.Broad trib) ,1. Triple Falls,Little Bald Creek,0.8428139974387121
2473,19486650,Little (Fr.Broad trib) ,2. Base of Triple Falls to Hooker Falls,Little Bald Creek,0.8410155593055351
2474,19486650,Little (Fr.Broad trib) ,3. Along Cascade Lake Rd.,Little Bald Creek,0.8262299417329293
2475,18614040,Little (New trib) ,Near Sparta,Little New River,7.044291392108053
2476,10511806,Little Fishing Creek ,NC Route 96 Bridge to Route 1622,Little Fishing Creek,0.5877003288283142
2477,19735629,Little Tennessee ,NC Route 28 to US Route 19,Little Tennessee River,0.002403085855880297
2478,22164142,Looking Glass Creek ,Along Highway 276,Looking Glass Creek,0.00992549625963218
2479,9750516,Lost Cove Creek ,Trail 464A to Wilson Creek,Lost Cove Creek,0.015727199369245114
2480,6892190,"Mayo, N. Fork ",Va Route 629 to NC Route 1359,Meadow Fork,1.2408576216698006
2481,6892190,"Mayo, S. Fork ",VA Route 695 to Mayo River along NC Route 1359,Meadow Fork,1.204193832427325
2482,19736399,Middle Creek ,NC 106 - Park and Huck,Middle Creek,0.0021593574155083163
2483,9245714,Mitchell ,Route 1315 Bridge to Route 268 Bridge,Mitchell River,0.0016366286860120978
2484,19735409,Mudcut Branch ,SSR 1101 to the Nanty,Mudcut Branch,0.007079618633787941
2485,19736189,Nantahala ,0) Kimsey Creek/Standing Indian CG to US 64,Nantahala River,0.0036082458055554834
2486,19736109,Nantahala ,0.5- Hwy 64 to Nantahala Lake,Nantahala River,0.008743119809300598
2487,19736469,Nantahala ,1. Cascades: FS Road 327 to 1310 Bridge ,Nantahala River,0.009950425553632356
2488,19736469,Nantahala ,"2.Upper, Route 1310 Bridge to Hwy. 19 ",Nantahala River,0.0010042578912658905
2489,25306222,Nantahala ,3. Power Plant to Wesser ,Nantahala River,0.002673577361342771
2490,8782655,Neuse ,Falls Dam,Neuse River,0.0011876411064847504
2491,8783675,Neuse ,Old Milburnie Road to Poole Road,Neuse River,0.0017516618278260168
2492,8782655,Neuse ,Route 2000 Bridge to US 401,Neuse River,0.0011580408790671836
2493,8895362,New Hope Creek ,Turkey Farm Rd. to Erwin Rd.,New Hope Creek,0.0026435366659334778
2494,9250962,"New, S. Fork ",Route 1347 to Mouth of Wilson,Lewis Fork,0.3315226205389337
2495,6890470,New ,01. Stuart Dam (Route 58) to Fries (Route 94),New River,0.0008110098643037613
2496,19728538,Noland Creek ,Clingmans Dome to Lakeview Road,Noland Creek,0.0342922055429478
2497,19729664,Noland Creek ,Lakeview Road to Fontana Lake,Noland Creek,0.004541028040237797
2498,19487336,Nolichucky ,"Poplar N.C. to Nolichucky Gorge Campground (Erwin, TN)",Nolichucky River,0.0030238588669840197
2499,9750528,North Harper Creek/Harper Creek ,Trail 266A to Brown Mountain Beach Road [CR1328],North Harper Creek,0.0027087322323962517
2500,12037233,North Pacolet ,Pearsons Falls along Hwy 176 to Tryon,North Pacolet River,0.004640692116099379
2501,19486566,North Toe ,Plumtree to Bush Rd/Rt. 19E,North Toe River,0.00260699763789332
2502,19730466,Norton Creek ,Above Thorpe Lake,Norton Creek,0.006902431174104949
2503,19728352,Oconaluftee ,1. Kephart Trail Bridge to Smokemont Campground Bridge,Oconaluftee River,0.0015663393822185423
2504,19728484,Oconaluftee ,2. Smokemont Campground to Oconaluftee Visitor's Center,Oconaluftee River,0.008264744400159939
2505,435070,"Pigeon, Big East Fork ",1. Graveyard Fields to Skinny Dip,Pigeonroost Fork,2.4091853187963816
2506,435070,"Pigeon, Big East Fork ",2. Skinny Dip to US 276 Bridge,Pigeonroost Fork,2.4069971379093964
2507,435070,"Pigeon, East Fork ",US276 to Burnette Cove Road,Pigeonroost Fork,2.3618532180268987
